CountyFIPS,State,County,PopulationSize,PopulationChangeRate_2010_2020,PopulationChangeRate_2020_2021,GDP_2021_thousands,GDP_staterank2021,GDP_pctchange_2020_2021,GDP_pctchange_staterank2021,DAC_StatusYES_NumTracts,DAC_StatusYES_PctTracts,SVI_OverallRanking,SVI_Socioeconomic,SVI_HouseholdCharacteristics,SVI_MinorityStatus,SVI_HousingTransportation,PctAge65andOlder,PctUnderAge18,PctBlackNonHispanic,PctHispanic,PctNativeAmerican,PctWhiteNonHispanic,PctMultipleRace,PctLimitedEnglishSpeaking,PctForeignBorn,PctLessThanHS,PctHSDiplomaOnly,PctSomeCollege,PctAssocDegree,PctCollegePlus,MedianHHInc,PovertyRate,EnergyBurden,UnemploymentRate,Literacy_AvgScore,Literacy_PctLevel1,Literacy_PctLevel2,Literacy_PctLevel3,Numeracy_AvgScore,Numeracy_PctLevel1,Numeracy_PctLevel2,Numeracy_PctLevel3,HealthRank_HealthOutcomes,HealthRank_LengthOfLife,HealthRank_QualityOfLife,HealthRank_HealthFactors,HealthRank_HealthBehaviors,HealthRank_ClinicalCare,HealthRank_SocialEconomicFactors,HealthRank_PhysicalEnvironment,Cancer_PctTractsOver75thPctile,Respiratory_PctTractsOver75thPctile,DieselPM_PctTractsOver75thPctile,PM25_PctTractsOver75thPctile,Ozone_PctTractsOver75thPctile,LeadPaint_PctTractsOver75thPctile,NPL_PctTractsOver75thPctile,RMP_PctTractsOver75thPctile,TSDF_PctTractsOver75thPctile,UST_PctTractsOver75thPctile,Wastewater_PctTractsOver75thPctile,ClimateLifeLoss_PctTractsOver75thPctile,Uninsured_PctTractsOver75thPctile,FoodDesert_PctTractsOver75thPctile,NoInternet_PctTractsOver75thPctile,Over30minCommute_PctTractsOver75thPctile,AvgCommute_mins,TotalWorkforce,FossilEmpRank_PctTractsOver75thPctile,CoalEmpRank_PctTractsOver75thPctile,PctEmpExtraction,PctJobs_ManagementBusinessFinancial,PctJobs_ComputerEngineeringScience,PctJobs_EducationLegalArtsMedia,PctJobs_Healthcare,PctJobs_Service,PctJobs_SalesOffice,PctJobs_NaturalResourcesConstructionMaintenance,PctJobs_ProductionTransportation,OutageNumber,OutageDuration,NameplateCapacity_Total_MW,NameplateCapacity_Wind_MW,Pct_NameplateCapacity_Wind,NameplateCapacity_SolarPV_MW,Pct_NameplateCapacity_SolarPV,NameplateCapacity_Batteries_MW,Pct_NameplateCapacity_Batteries,NameplateCapacity_LandfillGas_MW,Pct_NameplateCapacity_LandfillGas,NameplateCapacity_NaturalGasCC_MW,Pct_NameplateCapacity_NaturalGasCC,NameplateCapacity_NaturalGasCT_MW,Pct_NameplateCapacity_NaturalGasCT,NameplateCapacity_NaturalGasST_MW,Pct_NameplateCapacity_NaturalGasST,NameplateCapacity_NaturalGasICE_MW,Pct_NameplateCapacity_NaturalGasICE,NameplateCapacity_PetroleumLiquids_MW,Pct_NameplateCapacity_PetroleumLiquids,NameplateCapacity_Coal_MW,Pct_NameplateCapacity_Coal,NameplateCapacity_Hydro_MW,Pct_NameplateCapacity_Hydro,NameplateCapacity_Geothermal_MW,Pct_NameplateCapacity_Geothermal,NameplateCapacity_WoodWoodwasteBiomass_MW,Pct_NameplateCapacity_WoodWoodwasteBiomass,NameplateCapacity_OtherWasteBiomass_MW,Pct_NameplateCapacity_OtherWasteBiomass,NameplateCapacity_OtherGases_MW,Pct_NameplateCapacity_OtherGases,NameplateCapacity_Nuclear_MW,Pct_NameplateCapacity_Nuclear,NameplateCapacity_Flywheels_MW,Pct_NameplateCapacity_Flywheels,NameplateCapacity_PetroleumCoke_MW,Pct_NameplateCapacity_PetroleumCoke,NameplateCapacity_AllOther_MW,Pct_NameplateCapacity_AllOther,Oil_BBL_2022,Oil_Condensate_BBL_2022_TX,Gas_Casinghead_MCF_2022_TX,Gas_GW_MCF_2022_TX,Gas_MCF_2022_NM,ElectricalPowerTransmissionLine_km,ElectricalPowerTransmissionLine_miles,CrudeOilPipeline_km,CrudeOilPipeline_miles,PetroleumPipeline_km,PetroleumPipeline_miles,NaturalGasPipeline_km,NaturalGasPipeline_miles,CO2Pipelines_km,CO2Pipelines_miles,UtilityPV_TechPotential,ResidentialPV_TechPotential,CommercialPV_TechPotential,LandbasedWind_TechPotential,DistributedWind_TechPotential,GeothermalHeatPump_EconPotential
48283,TX,La Salle County,6670,-3.223932617,0.421559771,5617101,42,-9.9,226,1,100,0.8679,0.7568,0.705,0.9908,0.8813,13.62545018,20.94837935,3.316326531,73.64945978,0.045018007,22.01380552,34.30372149,6.6,5.764807361,31.17532044,45.10102107,13.29567673,2.693895286,7.734086465,61042,22.87322079,3,4.3,220,45,41.8,13.2,203.3,55.9,40.3,3.8,150,65,224,207,134,230,210,140,100,0,0,0,0,0,0,50,0,0,50,0,100,0,100,0,25.5,2578,0,0,8.068269977,10.70597362,0.116369279,3.14197052,5.042668735,30.21722265,18.69666408,25.2909232,6.788207913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33754157,5016370,74968921,244244375,NA,145.4,90.3,140.4,87.2,0,0,296.7,184.4,0,0,215035591.4,12878.38,13383.96,11754301.84,3361021.73,0.003643952
48285,TX,Lavaca County,20544,5.575455537,1.012882289,1533509,105,1,138,1,16.7,0.5812,0.2909,0.8542,0.6432,0.6792,23.35644392,22.89423219,5.767812362,19.353887,0.147514383,71.61331563,9.421251905,2,4.741952975,13.6832307,39.59616211,21.21580982,7.618502077,17.88629529,57602,9.417446423,3,4.5,253.7,23.2,43.3,33.5,239.5,34.4,43,22.6,27,25,62,63,109,61,42,92,16.66666667,0,0,0,0,0,0,0,0,0,NA,66.66666667,16.66666667,0,66.66666667,0,27.2,9278,100,100,5.238197888,14.50743695,2.953222677,7.436947618,9.042897176,13.05238198,19.57318388,13.3218366,20.11209312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7887728,907579,10794965,20450058,NA,132.2,82.1,52.9,32.9,0,0,565.9,351.6,0,0,130788259.3,59627.48,137518.19,5190694.2,9594029.88,4.872728407
48287,TX,Lee County,17706,5.213098965,1.182924739,872852,146,-6.9,210,1,25,0.7031,0.6025,0.7206,0.76,0.6104,19.12118091,24.63096464,9.331731319,25.62650189,0.268909486,60.7163291,12.76461838,4.3,9.089863738,12.89300512,40.29571858,25.1604517,7.36046795,14.29035665,60750,11.76366947,3,4.3,248.2,26.9,41,32.1,232.7,39.2,38.6,22.2,103,98,94,100,152,91,96,105,0,0,0,0,0,0,0,0,0,0,NA,100,100,0,75,25,29.7,7962,100,100,3.592062296,13.21276061,3.177593569,12.2205476,3.94373273,19.59306707,17.79703592,14.5440844,15.5111781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2407414,70039,5623937,889900,NA,110.1,68.4,157.7,98,1,0.6,108.1,67.2,0,0,79912642.48,42509.28,82352.53,3376924.77,6787609.39,4.027458662
48289,TX,Leon County,15959,-6.440092852,1.47517009,942062,142,-1,160,2,66.7,0.7295,0.7842,0.9558,0.6114,0.2085,24.58807812,21.07640435,5.859151346,15.56078631,0.343533304,74.17138495,7.392327756,2.9,5.485923033,16.61447616,36.09197459,24.63988548,5.439742328,17.21392145,48676,18.29052259,2,7.1,250.7,24.7,43.7,31.5,234.7,37.6,41.6,20.8,118,91,139,193,206,111,191,115,100,0,0,0,0,0,0,0,0,0,0,100,66.66666667,0,66.66666667,33.33333333,29.3,6092,100,100,4.940906106,12.01575837,2.199606041,9.898227183,4.218647406,20.20682863,22.2751149,15.85686146,13.32895601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400219,24880,1043741,22432579,NA,424,263.4,97.7,60.7,43.7,27.2,473.4,294.1,0,0,113343424.4,44025.07,140726.33,6487279.59,13236618.99,3.155717467
48291,TX,Liberty County,97621,21.13216028,5.706489372,2172292,83,3.5,85,7,50,0.9787,0.965,0.8323,0.7763,0.9889,12.60968263,26.54647051,7.66577902,33.61090496,0.31758851,54.61649278,11.23783123,4.6,10.23924934,21.94361734,38.93329154,23.50206342,5.758414738,9.862612966,53871,14.95678588,3,9.2,243.2,30.8,43.4,25.8,227.2,43.7,39.5,16.7,203,181,208,228,215,225,214,230,100,100,0,94.11764706,0,0,0,0,0,0,0,100,92.85714286,0,35.71428571,92.85714286,37.9,32368,100,100,2.28311913,11.93153732,2.437592684,6.562036579,2.415966387,16.49468611,19.16398913,19.76643599,21.22775581,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639269,172388,342459,4988242,NA,491.5,305.4,194.5,120.9,81.2,50.4,530,329.4,0,0,96224680.65,143754.1,383138.09,2278256.62,8630717.8,56.36833878
48293,TX,Limestone County,22119,-5.294218269,0.072388364,1392704,111,2.8,101,6,75,0.9414,0.9147,0.9539,0.8173,0.7966,19.82750835,22.812246,16.41831482,22.63614197,0.325115145,56.5790662,7.771155062,4.1,9.545209419,15.5011655,34.93265993,25.71225071,8.171458172,15.68246568,49507,19.12845317,3,6.2,245.4,30,39.9,30.1,227.6,44.2,35.1,20.7,225,210,228,186,199,143,148,212,87.5,0,0,0,0,12.5,0,0,0,0,NA,0,100,0,100,0,27.8,8471,100,100,5.501121473,13.57572896,0.708298902,6.988549168,4.592137882,19.92680911,17.21166332,17.62483768,19.37197497,8,2175,2455.1,600,24.4,5.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849.8,75.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65927,14621,0,24806600,NA,289,179.6,0,0,0,0,529.6,329.1,0,0,126409506.2,56339.86,75587.29,8288804.67,10963591.18,11.73369431
48295,TX,Lipscomb County,2931,-7.359176257,-3.648915187,777467,155,-9.8,223,1,50,0.6505,0.5442,0.9914,0.7559,0.1178,18.27394573,24.68126839,0.130761687,36.71134358,0.948022229,58.38509317,15.85485453,5.6,14.11727215,14.12756985,29.94201371,22.72008434,7.749077491,25.46125461,66250,11.36883371,3,3.7,255.2,25.1,38,36.9,242.1,34.4,38.6,27.1,38,102,11,60,106,176,21,51,0,0,0,0,100,50,0,50,0,0,NA,100,100,0,0,0,22.5,1443,0,0,12.61261261,11.01871102,1.801801802,9.840609841,11.15731116,16.90921691,17.6022176,15.10741511,16.56271656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625528,817102,7279184,25385149,NA,141.9,88.2,0,0,34.9,21.7,103.5,64.3,0,0,129794391.6,10575.06,76558.16,17983324.19,2549216.7,0.001508904
48297,TX,Live Oak County,11377,-1.699765849,0.299744336,1877096,93,-11.8,234,3,75,0.7995,0.654,0.8628,0.8272,0.6957,20.86457874,17.9885311,1.808557565,42.2584914,0.432289369,52.65108072,16.44464049,4.7,5.167867815,23.3156138,31.7715416,27.64247744,4.48757572,12.78279145,52870,18.99508575,3,6.8,244.8,31.3,38.3,30.4,229.2,42.3,36.5,21.2,63,40,131,195,202,158,193,96,0,0,0,25,0,0,0,0,0,0,0,0,75,0,100,50,25.3,3896,100,100,8.444558522,13.37268994,4.363449692,8.085215606,3.4137577,15.19507187,22.45893224,18.96817248,14.14271047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8150173,8303428,25561225,71316814,NA,170.4,105.9,162.6,101,110.2,68.5,982.7,610.6,0,0,147176682.6,28151.57,42351.39,11125951.43,7730893.27,0.004530548
48299,TX,Llano County,21978,10.06165484,3.430749682,729917,160,3.5,84,3,50,0.6652,0.8027,0.6391,0.4395,0.4153,36.92510474,14.73426541,0.456621005,11.80624206,0.541354799,82.52130113,7.880242904,0.4,4.203144121,10.85945882,26.36786268,25.30694958,6.663487901,30.80224103,62839,9.147905386,2,4.8,266.7,18,34.7,47.3,254.5,27.2,34.9,38,110,158,74,77,100,23,126,149,0,0,0,0,0,0,0,12.5,0,0,0,83.33333333,66.66666667,0,33.33333333,33.33333333,28.3,8378,100,100,2.184292194,14.25161136,3.879207448,9.214609692,4.86989735,17.6056338,24.0630222,14.0128909,12.10312724,6,172,629.5,0,0,0,0,0,0,0,0,574.6,91.3,0,0,0,0,0,0,0,0,0,0,54.9,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,242.5,150.7,4.2,2.6,0,0,72.5,45,0,0,103274959.2,64082.65,67200.86,13043387.62,7073471.12,16.97888886
48301,TX,Loving County,57,-21.95121951,-14.92537313,8094120,33,-25.6,254,0,0,0.1334,0.0407,0.5341,0,0.3873,6.25,37.5,0,1.5625,1.5625,87.5,9.375,3,1.204819277,5.769230769,17.30769231,28.84615385,48.07692308,0,NA,1.204819277,3,0.9,260.5,23.5,38.3,38.2,247,33.6,37.9,28.5,NR,NR,NR,NR,NR,NR,NR,NR,100,0,0,0,100,100,0,0,0,0,0,0,100,0,100,0,N,26,0,0,26.92307692,61.53846154,0,0,0,0,11.53846154,0,26.92307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85816766,58643459,197115634,355559559,NA,45.8,28.5,104.3,64.8,45.5,28.2,276.4,171.7,25.7,16,117310995.8,185.25,3675.03,8574072.35,147347.76,0.0000433
48303,TX,Lubbock County,314451,11.40762684,0.973607904,12845631,20,2.5,108,23,33.8,0.8269,0.8129,0.4809,0.859,0.8619,12.60466329,23.53117284,8.261358039,35.14368769,0.462272928,49.89521599,13.94158493,2.7,6.289454923,12.12816771,25.89094923,22.72118658,7.127593877,32.13210259,56529,17.69362308,2,4.5,257.3,25.6,31.8,42.6,241.3,36,31,33,128,155,105,31,61,12,54,108,NA,NA,NA,0,100,15.09433962,0,20.75471698,0,20.75471698,NA,64.70588235,55.88235294,NA,20.58823529,0,16.8,151716,100,0,1.471169817,14.52846107,3.880276306,13.42574284,6.945213425,18.55769991,22.56189196,8.697830156,11.40288434,0,0,1122.2,18.7,1.7,0,0,0,0,0,0,84,7.5,426.9,38,592.6,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824515,0,66456,0,NA,672.4,417.8,110.9,68.9,23.9,14.9,223.9,139.1,0,0,135838335.5,717527.33,2111318.33,7230973.88,18221681.08,215.8115098
48305,TX,Lynn County,5688,-5.39306847,1.462718516,370153,196,14.6,12,2,66.7,0.8345,0.8176,0.9809,0.8768,0.268,16.29735525,28.37741244,1.876340243,42.03002144,0.268048606,52.89492495,11.74052895,3.5,3.937712547,20.95395644,28.53598015,20.92638544,6.479183899,23.10449407,49747,15.87733624,2,4.3,243,33.7,36.5,29.8,226.7,44.5,34.5,21,222,212,217,114,180,93,95,102,0,0,0,0,100,0,0,0,0,0,NA,66.66666667,100,0,66.66666667,0,22.2,2587,100,0,3.053730189,17.5879397,2.280633939,13.95438732,4.406648628,16.11905682,18.86354851,17.08542714,9.702357944,3,5,699.6,699.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153710,0,34142,0,NA,260.2,161.7,8.1,5.1,0,0,70.5,43.8,44.8,27.8,150277252.8,18320.94,130491.96,14121277.19,4909755.07,2.67996361
48307,TX,McCulloch County,7533,-7.883617047,-0.449319413,312707,208,1.9,122,2,66.7,0.7782,0.7562,0.9236,0.7934,0.3673,23.35517693,21.55963303,1.20576671,31.04849279,0.091743119,64.27260813,14.01048493,1.6,5.627931214,19.50009189,33.00863812,26.24517552,7.22293696,14.02315751,46552,15.87174349,4,6.5,247.5,29.7,37.3,33.1,232.7,40.6,34.7,24.7,134,159,117,151,121,142,172,111,0,0,0,0,0,0,0,0,0,0,0,0,100,0,33.33333333,0,16.6,3421,100,100,7.278573517,11.89710611,2.396959953,8.769365683,5.553931599,22.74188834,14.820228,18.3572055,15.46331482,0,0,340,340,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33069,0,0,0,NA,61.3,38.1,108.4,67.4,0,0,0,0,0,0,152566016.8,31160.74,38346.11,22844101.2,7267573.91,6.387988053
48309,TX,McLennan County,263115,10.92905247,0.80146194,12033420,23,5.7,50,21,41.2,0.9144,0.8695,0.8405,0.837,0.8857,14.58828225,24.2490761,13.86527694,26.32100054,0.345768462,53.60869448,11.77493198,6.2,8.412555081,13.60033031,26.91545449,22.53255415,10.6682335,26.28342756,53723,17.80757867,3,4.9,255.5,26.4,34,39.6,239.2,38.1,31.4,30.5,83,64,119,57,102,16,58,211,96.55172414,31.03448276,0,0,0,24.13793103,0,41.37931034,5.172413793,10.34482759,6.896551724,0,58.82352941,0,41.17647059,3.921568627,20.4,118086,0,0,0.40478973,13.10993683,3.288281422,12.12252087,5.542570669,17.4339041,22.20584997,10.29165185,16.00528428,51,2175,0,0,0,15,Inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,575.3,357.5,46.3,28.7,227,141,293.1,182.1,0,0,128501721.2,527840.15,721134.67,6330496.27,18799113.12,78.77154782
48311,TX,McMullen County,608,-15.13437058,1.502504174,2381502,76,-21.5,250,0,0,0.7202,0.6101,0.9647,0.9453,0.2244,24.16666667,18.83333333,0.166666667,37.33333333,0.166666667,58.83333333,25.33333333,0,5.624142661,10.18711019,46.56964657,22.24532225,5.613305613,15.38461538,63056,12.2085048,2,2.3,247.2,27.7,39.7,32.6,232.4,36.9,42,21.1,NR,NR,NR,NR,NR,NR,NR,NR,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,27.1,286,100,100,7.342657343,27.97202797,1.748251748,11.18881119,0,21.67832168,9.090909091,17.13286713,11.18881119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,102.9,64,107.2,66.6,51.3,31.9,438.6,272.5,0,0,166058173.8,2116.89,11173.97,12090720.69,1461356.25,0.418529362
48313,TX,Madison County,13718,-1.529566745,2.030494608,775974,156,2.7,103,3,75,0.832,0.5996,0.5223,0.8485,0.9924,15.75622445,20.46822742,19.22705314,25.38089929,0.356744705,51.90635452,7.001114827,3.1,10.38368068,21.7186832,39.26891834,21.10944848,6.0709705,11.83197948,59923,12.59891527,2,6.2,241,31.8,42.2,26,224.7,45.5,36.9,17.6,171,207,93,179,149,200,178,84,100,0,0,0,0,0,0,0,0,0,25,25,50,0,100,25,24.2,4542,100,100,4.183179216,10.98634963,2.223690004,7.815940114,3.302509908,16.93086746,21.51034786,20.1232937,17.10700132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443698,65754,3741656,1459107,NA,110.4,68.6,24.2,15,27.9,17.3,183.6,114.1,0,0,56558250.78,26357.12,64416.91,1701986.74,4822955.82,0
48315,TX,Marion County,9645,-7.784942158,-1.097210829,229347,222,-5.6,202,4,100,0.7043,0.7849,0.7511,0.6731,0.3342,26.34447301,17.57326478,18.98200514,4,0.709511568,70.63239075,6.406169666,1.6,2.02092737,12.99085151,39.76073188,22.77269529,9.134412386,15.34130894,43153,18.29381924,3,6.9,248.8,27.3,43.1,29.6,230.8,42.7,36.9,20.3,228,232,205,218,194,160,215,217,100,100,0,25,0,0,0,0,0,0,0,0,25,0,100,75,32.7,3437,100,100,4.771603142,11.6089613,3.287750946,8.408495781,4.887983707,16.23508874,25.83648531,11.28891475,18.44631946,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,882,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404008,17102,227590,895193,NA,281.8,175.1,0,0,0,0,198.3,123.2,0,0,29456006.92,25077.97,61117.06,572890.17,3256356.33,2.816790425
48317,TX,Martin County,5211,9.126901438,-0.742857143,14429263,19,1.2,134,0,0,0.3931,0.3211,0.6127,0.8686,0.1868,11.15142257,29.42524346,1.546687035,43.05900325,0.420087837,53.08382662,14.66488448,6.2,9.706502973,19.25324675,33.37662338,23.11688312,3.246753247,21.00649351,69194,13.30754352,2,4.8,247.9,30.6,35.7,33.7,235.5,38.8,35.6,25.6,199,236,69,85,48,184,86,187,0,0,0,0,100,0,0,0,0,0,0,100,50,0,100,0,17.7,2285,100,100,13.87308534,15.75492341,2.100656455,13.47921225,2.100656455,8.18380744,23.76367615,15.97374179,18.64332604,0,0,120,120,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188210534,82,439180410,5706,NA,276.4,171.8,86.8,54,0,0,277,172.1,0,0,156082515.2,13182.75,18667.21,5971730.96,3467251.03,10.75088662
48319,TX,Mason County,3943,-1.470588235,-0.529767911,126202,241,4.3,69,1,50,0.4373,0.4943,0.9742,0.6015,0.013,29.47128763,18.99822919,0.10118897,22.33746522,0,74.57627119,11.38375917,5,4.508611955,17.62114537,20.44787078,20.6681351,6.314243759,34.94860499,73186,4.873096447,2,4.7,257.4,19.9,40,40.1,242,30.7,41.9,27.4,71,102,38,17,13,60,19,119,0,0,0,0,0,0,0,0,0,0,NA,100,50,0,50,0,26.4,1687,100,100,6.105512745,18.02015412,2.963841138,14.46354475,4.50503853,10.55127445,28.15649081,17.78304683,3.556609366,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,216.7,134.6,27.4,17,34,21.1,51,31.7,0,0,98479405.57,15499.56,18518.03,14874965.89,7624279.36,0
48321,TX,Matagorda County,36344,-1.21791728,0.206788166,2076077,85,-0.3,154,9,81.8,0.9341,0.9414,0.9239,0.9087,0.6945,17.0183423,25.12205213,10.29926907,42.62860295,0.273065784,42.35277893,15.52613433,6.9,11.13068854,18.61929957,29.64642647,24.85932645,7.088267406,19.7866801,48566,20.03116392,3,8.3,240.3,34.5,37.6,27.9,222.5,47.2,33.7,19.1,163,161,163,217,150,193,222,225,NA,NA,NA,NA,NA,0,0,7.692307692,0,NA,NA,NA,63.63636364,NA,81.81818182,0,22.8,14687,100,100,1.831551712,8.544971744,3.506502349,10.5603595,4.589092395,17.94103629,17.02866481,20.32409614,17.50527678,0,0,0,151.2,Inf,0,0,0,0,0,0,0,0,0,0,0,0,1.2,Inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130909,258822,69321,8178942,NA,623.7,387.5,22.2,13.8,8.2,5.1,1233.5,766.4,0,0,121650386.9,91308.05,90291.81,5918452.94,7916029.76,2.12926017
48323,TX,Maverick County,58056,6.688414612,0.366503008,1531716,106,1.4,131,9,100,0.9822,0.9971,0.9341,0.9997,0.7266,11.72802184,29.29500579,0.222847962,94.90213692,1.442465493,2.719090642,43.16858707,26.7,29.48986481,36.44658664,26.32472414,15.25100036,5.980962774,15.99672608,44502,25.0425628,3,12.7,211.9,57.1,28.6,14.3,193.4,68.6,20.4,11,157,76,221,239,188,239,240,123,100,0,0,0,0,0,0,0,0,15.38461538,30.76923077,0,100,0,100,0,23.5,22119,0,0,6.076224061,7.622406076,1.758669018,9.575478096,3.426918034,29.07003029,18.55870519,13.21036213,16.77743117,0,0,30.6,0,0,0,0,19.8,64.7,0,0,0,0,0,0,0,0,1.2,3.9,0,0,0,0,9.6,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366976,23439,2919356,989824,NA,137.3,85.3,76.2,47.4,0,0,326.5,202.9,0,0,180708066.9,135864.33,70276.84,14393235.27,1915294.39,18.41698938
48325,TX,Medina County,51981,10.30735122,2.083660644,1057438,130,3,96,1,12.5,0.7463,0.4316,0.8243,0.9122,0.8377,16.87554189,23.20682588,2.467092299,50.1596122,0.311342319,43.98991093,21.18113029,3.3,5.775100083,14.1775273,32.05060467,22.68110837,8.500645767,22.59011389,67180,11.93921402,3,5,248,29.9,34.7,35.4,232.7,39.4,35,25.7,45,49,60,54,46,83,64,79,0,0,0,0,0,0,0,0,0,0,0,75,50,0,62.5,50,30.4,21954,100,100,3.015395828,15.16807871,4.828277307,10.20315205,5.028696365,15.71012116,21.98688166,12.95435911,14.12043363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75163,0,0,9297,NA,398.4,247.6,0,0,0,0,63.9,39.7,0,0,157118680,94304.19,195756.73,14674238.03,11099775.17,17.73970222
48327,TX,Menard County,1982,-12.48884924,0.558092339,52737,252,-4,187,1,100,0.7702,0.668,0.8211,0.7855,0.6292,31.34556575,18.34862385,0.611620795,33.74108053,0.356778797,62.7420999,11.31498471,9.7,5.098435134,17.91143424,25.44613351,21.54659617,7.931262393,27.16457369,40341,18.90087314,3,4.8,244.4,28.4,42.4,29.2,229,39.3,43.1,17.6,88,102,63,102,42,183,141,121,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,16.5,863,100,100,0,12.86210892,1.158748552,13.32560834,3.244495944,14.48435689,21.4368482,16.801854,16.68597914,0,0,7.5,0,0,7.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67742,82,2733,1919,NA,169.1,105,0,0,9.9,6.1,15.5,9.6,0,0,130838649.7,7657.3,17079.37,20183755.24,5113231.95,0.002800204
48329,TX,Midland County,167969,24.19121515,-1.322986001,28124795,11,-4.9,197,3,11.1,0.6614,0.5242,0.6731,0.9023,0.5878,9.93393457,27.56099139,6.156498003,43.14019637,0.403569769,44.99685263,19.06308278,4.7,13.78201289,15.48338659,24.23766989,23.14615177,8.361567782,28.77122396,88210,11.08803333,2,5.7,256.7,25.6,32.1,42.3,243.1,33.9,33.9,32.2,36,51,50,37,29,42,51,168,NA,NA,NA,0,100,13.51351351,64.86486486,18.91891892,0,16.21621622,NA,25.92592593,77.77777778,NA,14.81481481,0,21.1,84612,100,100,19.40150333,18.02817567,7.60057675,8.172599631,3.672055973,13.48744859,22.4578074,14.33720985,12.24412613,54,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221034645,61607,715794887,3165962,NA,669.9,416.3,228,141.6,123.8,77,441.2,274.1,13.1,8.1,148180954.6,417103.87,406575.82,6276089.71,8749291.29,85.67472955
